Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
2018,Volkswagen,Tiguan 4MOTION,Sport utility vehicle: Small,2.0,4,AS8,X,11.3,8.8,10.2,28,237,5,7
2018,Volvo,S60 T5 AWD,Compact,2.0,4,AS8,X,11.0,8.1,9.7,29,226,5,3
2018,Volvo,S60 T6 AWD,Compact,2.0,4,AS8,Z,10.9,7.7,9.4,30,221,5,3
2018,Volvo,S60 Polestar,Compact,2.0,4,AS8,Z,11.8,8.5,10.3,27,241,5,1
2018,Volvo,S60 CC T5 AWD,Compact,2.0,4,AS8,X,10.8,7.8,9.4,30,220,5,3
2018,Volvo,S90 T5 AWD,Mid-size,2.0,4,AS8,Z,10.1,7.4,8.8,32,206,6,5
2018,Volvo,S90 T6 AWD,Mid-size,2.0,4,AS8,Z,10.6,7.6,9.3,30,216,5,5
2018,Volvo,V60 T5 AWD,Station wagon: Small,2.0,4,AS8,X,11.0,8.1,9.7,29,226,5,3
2018,Volvo,V60 T6 AWD,Station wagon: Small,2.0,4,AS8,Z,10.9,7.7,9.4,30,221,5,3
2018,Volvo,V60 Polestar,Station wagon: Small,2.0,4,AS8,Z,11.8,8.5,10.3,27,241,5,1
2018,Volvo,V60 CC T5 AWD,Station wagon: Small,2.0,4,AS8,X,10.8,7.8,9.4,30,220,5,3
2018,Volvo,V90 T6 AWD,Station wagon: Mid-size,2.0,4,AS8,Z,10.6,7.6,9.3,30,216,5,5
2018,Volvo,V90 CC T5 AWD,Station wagon: Mid-size,2.0,4,AS8,Z,10.4,7.7,9.2,31,214,5,5
2018,Volvo,V90 CC T6 AWD,Station wagon: Mid-size,2.0,4,AS8,Z,10.9,8.0,9.6,29,224,5,5
2018,Volvo,XC60 T5 AWD,Sport utility vehicle: Small,2.0,4,AS8,Z,10.7,8.5,9.8,29,228,5,5
2018,Volvo,XC60 T6 AWD,Sport utility vehicle: Small,2.0,4,AS8,Z,11.4,8.7,10.2,28,240,5,5
2018,Volvo,XC90 T5 AWD,Sport utility vehicle: Standard,2.0,4,AS8,Z,10.9,8.3,9.7,29,227,5,5
2018,Volvo,XC90 T6 AWD,Sport utility vehicle: Standard,2.0,4,AS8,Z,11.5,8.8,10.3,27,240,5,5
2019,Acura,ILX,Compact,2.4,4,AM8,Z,9.9,7.0,8.6,33,199,6,3
2019,Acura,MDX SH-AWD,Sport utility vehicle: Small,3.5,6,AS9,Z,12.2,9.0,10.8,26,252,4,3
2019,Acura,MDX SH-AWD A-SPEC,Sport utility vehicle: Small,3.5,6,AS9,Z,12.2,9.5,11.0,26,258,4,3
2019,Acura,MDX Hybrid AWD,Sport utility vehicle: Small,3.0,6,AM7,Z,9.1,9.0,9.0,31,210,5,3
2019,Acura,NSX,Two-seater,3.5,6,AM9,Z,11.1,10.8,11.0,26,261,4,3
2019,Acura,RDX AWD,Sport utility vehicle: Small,2.0,4,AS10,Z,11.0,8.6,9.9,29,232,5,6
2019,Acura,RDX AWD A-SPEC,Sport utility vehicle: Small,2.0,4,AS10,Z,11.3,9.1,10.3,27,242,5,6
2019,Acura,RLX Hybrid,Mid-size,3.5,6,AM7,Z,8.4,8.2,8.4,34,196,6,7
2019,Acura,TLX,Compact,2.4,4,AM8,Z,10.0,7.1,8.7,32,205,6,3
2019,Acura,TLX A-SPEC,Compact,2.4,4,AM8,Z,10.2,7.4,8.9,32,209,5,3
2019,Acura,TLX SH-AWD,Compact,3.5,6,AS9,Z,11.4,7.7,9.8,29,228,5,3
2019,Acura,TLX SH-AWD A-SPEC,Compact,3.5,6,AS9,Z,12.0,8.2,10.3,27,240,5,3
2019,Alfa Romeo,4C Coupe,Two-seater,1.8,4,AM6,Z,9.7,6.9,8.4,34,197,6,1
2019,Alfa Romeo,4C Spider,Two-seater,1.8,4,AM6,Z,9.7,6.9,8.4,34,197,6,1
2019,Alfa Romeo,Giulia,Mid-size,2.0,4,A8,Z,10.0,7.2,8.7,32,205,6,3
2019,Alfa Romeo,Giulia AWD,Mid-size,2.0,4,A8,Z,10.5,7.7,9.2,31,217,5,3
2019,Alfa Romeo,Giulia Quadrifoglio,Mid-size,2.9,6,A8,Z,13.8,9.6,11.9,24,280,4,3
2019,Alfa Romeo,Stelvio,Sport utility vehicle: Small,2.0,4,A8,Z,10.3,8.1,9.3,30,218,5,3
2019,Alfa Romeo,Stelvio AWD,Sport utility vehicle: Small,2.0,4,A8,Z,10.8,8.3,9.6,29,226,5,3
2019,Alfa Romeo,Stelvio AWD Quadrifoglio,Sport utility vehicle: Small,2.9,6,A8,Z,14.1,10.4,12.4,23,292,3,3
2019,Aston Martin,DB11 V8,Minicompact,4.0,8,A8,Z,13.0,9.8,11.5,25,271,4,3
2019,Aston Martin,DB11 AMR,Minicompact,5.2,12,A8,Z,15.5,10.6,13.3,21,312,3,3
2019,Aston Martin,DBS Superleggera,Minicompact,5.2,12,A8,Z,16.4,10.7,13.8,20,324,3,3
2019,Aston Martin,Rapide AMR,Subcompact,6.0,12,A8,Z,16.7,10.9,14.1,20,332,3,3
2019,Aston Martin,Vanquish Zagato,Minicompact,6.0,12,A8,Z,17.5,11.4,14.7,19,346,2,3
2019,Aston Martin,Vantage V8,Two-seater,4.0,8,A8,Z,12.7,9.4,11.2,25,264,4,3
2019,Audi,A3,Subcompact,2.0,4,AM7,X,9.1,6.8,8.1,35,188,6,7
2019,Audi,A3 quattro,Subcompact,2.0,4,AM7,X,10.9,7.9,9.6,29,225,5,7
2019,Audi,A3 Cabriolet quattro,Subcompact,2.0,4,AM7,X,10.7,7.9,9.5,30,221,5,7
2019,Audi,A4,Compact,2.0,4,AM7,Z,8.6,6.9,7.8,36,182,7,5
2019,Audi,A4 quattro,Compact,2.0,4,AM7,Z,10.0,7.0,8.7,32,204,6,5
2019,Audi,A4 allroad quattro,Station wagon: Small,2.0,4,AM7,Z,10.7,8.0,9.5,30,221,6,5
2019,Audi,A5 quattro,Subcompact,2.0,4,AM7,Z,10.0,7.0,8.7,32,204,6,5
2019,Audi,A5 Cabriolet quattro,Subcompact,2.0,4,AM7,Z,10.0,7.0,8.7,32,204,6,5
2019,Audi,A5 Sportback quattro,Mid-size,2.0,4,AM7,Z,10.0,7.0,8.7,32,204,6,5
2019,Audi,A6 quattro,Mid-size,3.0,6,AM7,Z,10.7,8.2,9.6,29,224,5,5
2019,Audi,A7 quattro,Mid-size,3.0,6,AM7,Z,10.7,8.2,9.6,29,224,5,5
2019,Audi,A8L,Full-size,3.0,6,AS8,Z,12.5,8.6,10.8,26,252,4,3
2019,Audi,Q3 quattro,Sport utility vehicle: Small,2.0,4,AS8,X,12.3,8.6,10.6,27,248,4,7
2019,Audi,Q5,Sport utility vehicle: Small,2.0,4,AM7,Z,10.9,8.7,9.9,29,230,5,3
2019,Audi,Q7,Sport utility vehicle: Standard,2.0,4,AS8,Z,12.2,9.5,11.0,26,258,4,3
2019,Audi,Q7,Sport utility vehicle: Standard,3.0,6,AS8,Z,12.6,9.4,11.1,25,260,4,3
2019,Audi,Q8,Sport utility vehicle: Standard,3.0,6,AS8,Z,14.0,10.7,12.5,23,294,3,3
2019,Audi,RS 3,Subcompact,2.5,5,AM7,Z,12.4,8.4,10.6,27,247,4,3
2019,Audi,RS 5 Coupe,Subcompact,2.9,6,AS8,Z,13.3,8.7,11.3,25,262,4,5
2019,Audi,RS 5 Sportback,Mid-size,2.9,6,AS8,Z,13.5,9.0,11.5,25,268,4,5
2019,Audi,S3,Subcompact,2.0,4,AM7,Z,10.7,8.0,9.5,30,222,5,3
2019,Audi,S4,Compact,3.0,6,AS8,Z,11.3,8.0,9.8,29,230,5,5
2019,Audi,S5,Subcompact,3.0,6,AS8,Z,11.3,8.0,9.8,29,230,5,5
2019,Audi,S5 Cabriolet,Subcompact,3.0,6,AS8,Z,11.4,8.2,9.9,29,234,5,5
2019,Audi,S5 Sportback,Mid-size,3.0,6,AS8,Z,11.3,8.0,9.8,29,230,5,5
2019,Audi,SQ5,Sport utility vehicle: Small,3.0,6,AS8,Z,12.7,10.0,11.5,25,270,4,5
2019,Audi,TT Coupe quattro,Subcompact,2.0,4,AM7,X,10.3,7.7,9.2,31,213,5,7
2019,Audi,TT Roadster quattro,Two-seater,2.0,4,AM7,X,10.3,7.7,9.2,31,213,5,7
2019,Audi,TT RS Coupe,Subcompact,2.5,5,AM7,Z,12.0,8.3,10.3,27,241,5,3
2019,Audi,TTS Coupe,Subcompact,2.0,4,AM7,Z,10.4,8.2,9.4,30,220,5,3
2019,Bentley,Bentayga,Sport utility vehicle: Standard,4.0,8,AS8,Z,16.4,10.1,13.6,21,315,3,3
2019,Bentley,Mulsanne,Mid-size,6.8,8,AS8,Z,24.5,14.4,20.0,14,465,1,1
2019,BMW,230i xDrive Cabriolet,Subcompact,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,6,7
2019,BMW,230i Coupe,Subcompact,2.0,4,AS8,Z,9.8,6.8,8.5,33,198,6,7
2019,BMW,230i Coupe,Subcompact,2.0,4,M6,Z,11.1,7.3,9.4,30,219,5,7
2019,BMW,230i xDrive Coupe,Subcompact,2.0,4,AS8,Z,9.9,7.1,8.6,33,202,6,7
2019,BMW,330i xDrive,Compact,2.0,4,AS8,Z,9.5,6.9,8.3,34,194,6,7
2019,BMW,330i xDrive Gran Turismo,Full-size,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,6,7
2019,BMW,330i xDrive Touring,Station wagon: Small,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,6,7
2019,BMW,430i xDrive Cabriolet,Subcompact,2.0,4,AS8,Z,10.6,7.3,9.1,31,213,5,7
2019,BMW,430i xDrive Coupe,Compact,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,6,7
2019,BMW,430i xDrive Gran Coupe,Compact,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,6,7
2019,BMW,440i xDrive Cabriolet,Subcompact,3.0,6,AS8,Z,11.8,7.9,10.0,28,235,5,3
2019,BMW,440i Coupe,Compact,3.0,6,AS8,Z,11.2,7.3,9.4,30,227,5,3
2019,BMW,440i Coupe,Compact,3.0,6,M6,Z,12.8,8.8,11.0,26,256,4,3
2019,BMW,440i xDrive Coupe,Compact,3.0,6,AS8,Z,11.4,7.6,9.7,29,228,5,3
2019,BMW,440i xDrive Coupe,Compact,3.0,6,M6,Z,13.0,8.5,11.0,26,256,4,3
2019,BMW,440i xDrive Gran Coupe,Compact,3.0,6,AS8,Z,11.4,7.6,9.7,29,228,5,3
2019,BMW,530i xDrive,Mid-size,2.0,4,AS8,Z,10.2,7.2,8.8,32,207,6,7
2019,BMW,540i xDrive,Mid-size,3.0,6,AS8,Z,11.2,8.1,9.8,29,231,5,5
2019,BMW,640i xDrive Gran Coupe,Compact,3.0,6,AS8,Z,12.3,8.4,10.5,27,248,4,3
2019,BMW,640i xDrive Gran Turismo,Full-size,3.0,6,AS8,Z,11.9,8.4,10.3,27,241,5,5
2019,BMW,650i xDrive Gran Coupe,Compact,4.4,8,AS8,Z,14.0,9.6,12.0,24,282,4,3
2019,BMW,750i xDrive,Full-size,4.4,8,AS8,Z,13.3,9.2,11.5,25,269,4,3
2019,BMW,750Li xDrive,Full-size,4.4,8,AS8,Z,14.0,9.6,12.0,24,282,4,3
2019,BMW,Alpina B6 xDrive Gran Coupe,Compact,4.4,8,AS8,Z,14.0,9.6,12.0,24,282,4,3
2019,BMW,Alpina B7 xDrive,Full-size,4.4,8,AS8,Z,14.0,9.6,12.0,24,282,4,3
2019,BMW,M2 Competition,Subcompact,3.0,6,AM7,Z,14.3,10.4,12.6,22,294,3,3
2019,BMW,M2 Competition,Subcompact,3.0,6,M6,Z,13.4,9.6,11.7,24,273,4,3
2019,BMW,M240i Cabriolet,Subcompact,3.0,6,AS8,Z,11.2,7.8,9.7,29,227,5,3
2019,BMW,M240i Cabriolet,Subcompact,3.0,6,M6,Z,12.8,8.8,11.0,26,256,4,3
2019,BMW,M240i xDrive Cabriolet,Subcompact,3.0,6,AS8,Z,11.3,8.0,9.8,29,229,5,3
2019,BMW,M240i Coupe,Subcompact,3.0,6,AS8,Z,11.2,7.8,9.7,29,227,5,3
2019,BMW,M240i Coupe,Subcompact,3.0,6,M6,Z,12.8,8.8,11.0,26,256,4,3
2019,BMW,M240i xDrive Coupe,Subcompact,3.0,6,AS8,Z,11.3,8.0,9.8,29,229,5,3
2019,BMW,M240i Coupe M Performance,Subcompact,3.0,6,AS8,Z,11.2,7.8,9.7,29,227,5,3
2019,BMW,M240i Coupe M Performance,Subcompact,3.0,6,M6,Z,12.8,8.8,11.0,26,256,4,3
2019,BMW,M240i xDrive Coupe M Performance,Subcompact,3.0,6,AS8,Z,11.3,8.0,9.8,29,229,5,3
2019,BMW,M4 Cabriolet,Subcompact,3.0,6,AM7,Z,14.5,10.5,12.7,22,299,3,3
2019,BMW,M4 Cabriolet,Subcompact,3.0,6,M6,Z,13.8,9.4,11.9,24,280,4,3
2019,BMW,M4 Cabriolet Competition,Subcompact,3.0,6,AM7,Z,14.5,10.5,12.7,22,299,3,3
2019,BMW,M4 Cabriolet Competition,Subcompact,3.0,6,M6,Z,13.8,9.4,11.9,24,280,4,3
2019,BMW,M4 Coupe,Compact,3.0,6,AM7,Z,14.3,10.4,12.6,22,294,3,3
2019,BMW,M4 Coupe,Compact,3.0,6,M6,Z,13.4,9.6,11.7,24,273,4,3
2019,BMW,M4 Coupe Competition,Compact,3.0,6,AM7,Z,14.3,10.4,12.6,22,294,3,3
2019,BMW,M4 Coupe Competition,Compact,3.0,6,M6,Z,13.4,9.6,11.7,24,273,4,3
2019,BMW,M4 CS,Compact,3.0,6,AM7,Z,14.3,10.4,12.6,22,294,3,3
2019,BMW,M5,Mid-size,4.4,8,AS8,Z,16.0,11.2,13.9,20,324,3,3
2019,BMW,M5 Competition,Mid-size,4.4,8,AS8,Z,16.0,11.2,13.9,20,324,3,3
2019,BMW,M550i xDrive,Mid-size,4.4,8,AS8,Z,13.3,9.2,11.5,25,269,4,3
2019,BMW,M6 Gran Coupe,Compact,4.4,8,AM7,Z,17.3,11.6,14.7,19,344,2,1
2019,BMW,M760Li xDrive,Full-size,6.6,12,AS8,Z,17.7,11.9,15.1,19,355,2,3
2019,BMW,M850i xDrive Cabriolet,Subcompact,4.4,8,AS8,Z,13.5,9.2,11.6,24,270,4,3
2019,BMW,M850i xDrive Coupe,Subcompact,4.4,8,AS8,Z,13.3,9.2,11.5,25,269,4,3
2019,BMW,X1 xDrive28i,Sport utility vehicle: Small,2.0,4,AS8,Z,10.7,7.5,9.3,30,217,5,7
2019,BMW,X2 xDrive28i,Sport utility vehicle: Small,2.0,4,AS8,Z,11.0,7.7,9.5,30,222,5,7
2019,BMW,X2 M35i,Sport utility vehicle: Small,2.0,4,AS8,Z,10.3,8.0,9.3,30,217,5,3
2019,BMW,X3 xDrive30i,Sport utility vehicle: Small,2.0,4,AS8,Z,10.8,8.0,9.6,29,223,5,7
2019,BMW,X3 M40i,Sport utility vehicle: Small,3.0,6,AS8,Z,11.9,8.7,10.4,27,245,5,5
2019,BMW,X4 xDrive30i,Sport utility vehicle: Small,2.0,4,AS8,Z,10.8,8.0,9.6,29,223,5,7
2019,BMW,X4 M40i,Sport utility vehicle: Small,3.0,6,AS8,Z,11.9,8.7,10.4,27,245,5,5
2019,BMW,X5 xDrive40i,Sport utility vehicle: Standard,3.0,6,AS8,Z,11.7,9.1,10.5,27,245,5,3
2019,BMW,X5 xDrive50i,Sport utility vehicle: Standard,4.4,8,AS8,Z,15.3,11.1,13.4,21,314,3,3
2019,BMW,X6 xDrive35i,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.0,9.9,11.6,24,272,4,3
2019,BMW,X6 xDrive50i,Sport utility vehicle: Standard,4.4,8,AS8,Z,14.3,10.6,12.6,22,294,3,3
2019,BMW,X6 M,Sport utility vehicle: Standard,4.4,8,AS8,Z,16.6,12.1,14.6,19,341,2,3
2019,BMW,X7 xDrive40i,Sport utility vehicle: Standard,3.0,6,AS8,Z,12.0,9.4,10.8,26,254,4,3
2019,BMW,X7 xDrive50i,Sport utility vehicle: Standard,4.4,8,AS8,Z,14.3,10.6,12.6,22,294,3,3
2019,BMW,Z4 sDrive30i,Two-seater,2.0,4,AS8,Z,9.4,7.4,8.5,33,199,6,7
2019,Bugatti,Chiron,Two-seater,8.0,16,AM7,Z,26.8,16.6,22.2,13,522,1,1
2019,Buick,Enclave,Sport utility vehicle: Standard,3.6,6,A9,X,13.0,9.1,11.2,25,263,4,6
2019,Buick,Enclave AWD,Sport utility vehicle: Standard,3.6,6,A9,X,13.8,9.5,11.9,24,278,4,6
2019,Buick,Encore,Sport utility vehicle: Small,1.4,4,AS6,X,9.4,7.8,8.7,32,204,6,5
2019,Buick,Encore (SIDI with Stop/Start),Sport utility vehicle: Small,1.4,4,AS6,X,8.9,7.5,8.3,34,194,6,3
2019,Buick,Encore AWD,Sport utility vehicle: Small,1.4,4,AS6,X,9.9,8.1,9.1,31,214,5,5
2019,Buick,Encore AWD (SIDI with Stop/Start),Sport utility vehicle: Small,1.4,4,AS6,X,9.4,7.9,8.8,32,205,6,3
2019,Buick,Envision AWD,Sport utility vehicle: Small,2.0,4,A9,Z,11.7,9.4,10.7,26,249,4,5
2019,Buick,Envision AWD,Sport utility vehicle: Small,2.5,4,A6,X,11.1,8.6,10.0,28,234,5,5
2019,Buick,LaCrosse eAssist,Mid-size,2.5,4,AS6,X,9.4,6.8,8.2,34,192,6,5
2019,Buick,LaCrosse,Mid-size,3.6,6,AS9,X,11.7,7.8,9.9,29,233,5,5
2019,Buick,LaCrosse AWD,Mid-size,3.6,6,AS9,X,11.7,8.2,10.1,28,238,5,5
2019,Buick,Regal,Mid-size,2.0,4,AS9,Z,10.6,7.4,9.1,31,214,5,5
2019,Buick,Regal AWD,Mid-size,2.0,4,AS8,Z,11.0,8.0,9.6,29,227,5,5
2019,Buick,Regal AWD,Mid-size,3.6,6,AS9,X,12.4,8.7,10.7,26,251,4,5
2019,Cadillac,CT6 AWD,Full-size,3.0,6,AS10,Z,13.1,9.1,11.3,25,267,4,3
2019,Cadillac,CT6 AWD,Full-size,3.6,6,AS10,X,13.0,8.8,11.1,25,261,4,5
2019,Cadillac,CT6 AWD,Full-size,4.2,8,AS10,Z,17.3,9.5,13.8,20,324,3,3
2019,Cadillac,CTS,Mid-size,2.0,4,AS8,Z,11.0,7.8,9.5,30,222,5,5
2019,Cadillac,CTS,Mid-size,3.6,6,AS8,X,12.3,8.2,10.5,27,246,4,5
2019,Cadillac,CTS AWD,Mid-size,2.0,4,AS8,Z,11.4,8.1,9.9,29,232,5,5
2019,Cadillac,CTS AWD,Mid-size,3.6,6,AS8,X,13.3,9.2,11.5,25,269,4,5
2019,Cadillac,CTS Vsport,Mid-size,3.6,6,AS8,Z,15.0,9.9,12.7,22,298,3,3
2019,Cadillac,CTS-V,Mid-size,6.2,8,AS8,Z,17.1,11.0,14.3,20,337,2,1
2019,Cadillac,Escalade 4WD,Sport utility vehicle: Standard,6.2,8,A10,Z,16.6,10.9,14.0,20,328,3,3
2019,Cadillac,XT4,Sport utility vehicle: Small,2.0,4,AS9,Z,9.8,7.8,8.9,32,209,5,6
2019,Cadillac,XT4 AWD,Sport utility vehicle: Small,2.0,4,AS9,Z,10.9,8.2,9.7,29,227,5,6
2019,Cadillac,XT5,Sport utility vehicle: Small,3.6,6,AS8,X,12.1,8.9,10.6,27,250,4,6
2019,Cadillac,XT5 AWD,Sport utility vehicle: Small,3.6,6,AS8,X,12.8,9.3,11.2,25,263,4,6
2019,Cadillac,XTS,Full-size,3.6,6,AS6,X,12.9,8.7,11.0,26,259,4,5
2019,Cadillac,XTS AWD,Full-size,3.6,6,AS6,X,13.7,9.0,11.6,24,272,4,5
2019,Cadillac,XTS Vsport AWD,Full-size,3.6,6,AS6,Z,15.0,10.1,12.8,22,302,3,3
2019,Chevrolet,Blazer,Sport utility vehicle: Small,2.5,4,A9,X,10.8,8.8,9.9,29,232,5,5
2019,Chevrolet,Blazer,Sport utility vehicle: Small,3.6,6,A9,X,12.0,9.0,10.6,27,250,4,6
2019,Chevrolet,Blazer AWD,Sport utility vehicle: Small,3.6,6,A9,X,12.7,9.5,11.3,25,265,4,6
2019,Chevrolet,Camaro,Subcompact,2.0,4,AS8,Z,10.8,7.7,9.4,30,220,5,5
2019,Chevrolet,Camaro,Subcompact,2.0,4,M6,Z,11.9,7.9,10.1,28,235,5,5
2019,Chevrolet,Camaro,Subcompact,3.6,6,AS8,X,12.3,8.2,10.4,27,246,5,5
2019,Chevrolet,Camaro,Subcompact,3.6,6,M6,X,14.3,8.8,11.8,24,277,4,5
2019,Chevrolet,Camaro SS,Subcompact,6.2,8,AS10,Z,14.5,8.8,12.0,24,279,4,1
2019,Chevrolet,Camaro SS,Subcompact,6.2,8,M6,Z,14.9,9.9,12.6,22,297,3,1
2019,Chevrolet,Camaro ZL1,Subcompact,6.2,8,AS10,Z,18.3,11.2,15.1,19,355,2,1
2019,Chevrolet,Camaro ZL1,Subcompact,6.2,8,M6,Z,17.2,12.0,14.9,19,349,2,1
2019,Chevrolet,Colorado,Pickup truck: Small,2.5,4,A6,X,12.1,9.2,10.8,26,253,4,5
2019,Chevrolet,Colorado,Pickup truck: Small,2.5,4,M6,X,11.9,9.2,10.7,26,251,4,5
2019,Chevrolet,Colorado,Pickup truck: Small,2.8,4,A6,D,11.8,7.9,10.1,28,270,4,3
2019,Chevrolet,Colorado,Pickup truck: Small,3.6,6,A8,X,13.4,9.6,11.7,24,274,4,5
2019,Chevrolet,Colorado 4WD,Pickup truck: Small,2.5,4,A6,X,12.7,9.8,11.4,25,267,4,5
2019,Chevrolet,Colorado 4WD,Pickup truck: Small,2.8,4,A6,D,12.2,8.4,10.5,27,283,4,3
2019,Chevrolet,Colorado 4WD,Pickup truck: Small,3.6,6,A8,X,14.0,9.9,12.2,23,286,3,5
2019,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,2.8,4,A6,D,13.3,10.6,12.1,23,326,3,3
2019,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,3.6,6,A8,X,15.0,13.0,14.1,20,331,3,5
2019,Chevrolet,Corvette,Two-seater,6.2,8,AS8,Z,15.6,9.2,12.7,22,299,3,1
2019,Chevrolet,Corvette,Two-seater,6.2,8,M7,Z,14.6,9.3,12.2,23,286,3,1
2019,Chevrolet,Corvette Z06,Two-seater,6.2,8,AS8,Z,17.2,10.1,14.0,20,331,3,1
2019,Chevrolet,Corvette Z06,Two-seater,6.2,8,M7,Z,15.9,10.6,13.5,21,318,3,1
2019,Chevrolet,Corvette ZR1,Two-seater,6.2,8,AS8,Z,19.5,12.0,16.1,18,381,2,1
2019,Chevrolet,Corvette ZR1,Two-seater,6.2,8,M7,Z,18.2,12.5,15.6,18,368,2,1
2019,Chevrolet,Cruze,Compact,1.4,4,AS6,X,8.3,6.2,7.3,39,172,7,6
2019,Chevrolet,Cruze Premier,Compact,1.4,4,AS6,X,8.3,6.2,7.3,39,172,7,6
2019,Chevrolet,Cruze Diesel,Compact,1.6,4,A9,D,7.6,4.9,6.4,44,172,7,3
2019,Chevrolet,Cruze Hatchback,Mid-size,1.4,4,AS6,X,8.3,6.2,7.3,39,172,7,6
2019,Chevrolet,Cruze Hatchback Premier,Mid-size,1.4,4,AS6,X,8.5,6.4,7.5,38,175,7,6
2019,Chevrolet,Cruze Hatchback Diesel,Mid-size,1.6,4,A9,D,7.8,5.2,6.6,43,178,7,3
2019,Chevrolet,Equinox,Sport utility vehicle: Small,1.5,4,A6,X,9.2,7.3,8.3,34,196,6,5
2019,Chevrolet,Equinox,Sport utility vehicle: Small,1.6,4,A6,D,8.5,6.0,7.4,38,199,6,3
2019,Chevrolet,Equinox AWD,Sport utility vehicle: Small,1.5,4,A6,X,9.3,7.8,8.6,33,207,6,5
2019,Chevrolet,Equinox AWD,Sport utility vehicle: Small,1.6,4,A6,D,8.5,6.1,7.4,38,199,6,3
2019,Chevrolet,Equinox AWD,Sport utility vehicle: Small,2.0,4,A9,Z,10.9,8.3,9.7,29,228,5,5
2019,Chevrolet,Impala,Full-size,2.5,4,AS6,X,10.8,8.0,9.6,29,225,5,3
2019,Chevrolet,Impala,Full-size,3.6,6,AS6,X,12.7,8.5,10.8,26,254,4,5
2019,Chevrolet,Impala,Full-size,3.6,6,AS6,E,17.2,11.6,14.6,19,245,5,5
2019,Chevrolet,Malibu,Mid-size,1.5,4,AV,X,8.2,6.6,7.5,38,174,7,6
2019,Chevrolet,Malibu,Mid-size,2.0,4,A9,Z,10.5,7.4,9.1,31,214,5,5
2019,Chevrolet,Malibu Hybrid,Mid-size,1.8,4,AV,X,4.8,5.5,5.1,55,121,10,5
2019,Chevrolet,Silverado,Pickup truck: Standard,2.7,4,A8,X,11.9,10.3,11.1,25,261,4,6
2019,Chevrolet,Silverado,Pickup truck: Standard,4.3,6,A6,X,15.1,11.5,13.5,21,316,3,6
2019,Chevrolet,Silverado,Pickup truck: Standard,5.3,8,A6,X,15.9,11.4,13.9,20,326,3,5
2019,Chevrolet,Silverado FFV,Pickup truck: Standard,5.3,8,A6,X,15.7,11.9,14.0,20,329,3,3
2019,Chevrolet,Silverado FFV,Pickup truck: Standard,5.3,8,A6,E,21.1,15.0,18.4,15,306,3,3
2019,Chevrolet,Silverado,Pickup truck: Standard,5.3,8,A8,X,14.1,10.2,12.4,23,290,3,5
2019,Chevrolet,Silverado 4WD,Pickup truck: Standard,2.7,4,A8,X,12.5,10.8,11.7,24,275,4,6
2019,Chevrolet,Silverado 4WD,Pickup truck: Standard,4.3,6,A6,X,15.8,11.9,14.0,20,329,3,6
2019,Chevrolet,Silverado 4WD Trail Boss,Pickup truck: Standard,4.3,6,A6,X,16.3,12.9,14.8,19,347,2,6
2019,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8,A6,X,15.9,11.7,14.0,20,329,3,5
2019,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8,A6,X,16.1,12.5,14.4,20,339,2,3
2019,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8,A6,E,22.0,16.1,19.3,15,322,3,3
2019,Chevrolet,Silverado 4WD Trail Boss,Pickup truck: Standard,5.3,8,A6,X,16.5,13.0,14.9,19,350,2,5
2019,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8,A8,X,14.9,10.8,13.1,22,306,3,5
2019,Chevrolet,Silverado 4WD Trail Boss,Pickup truck: Standard,5.3,8,A8,X,15.3,11.8,13.7,21,320,3,5
2019,Chevrolet,Silverado 4WD,Pickup truck: Standard,6.2,8,A10,Z,15.0,12.0,13.7,21,321,3,3
2019,Chevrolet,Silverado LD,Pickup truck: Standard,5.3,8,A6,X,15.6,10.9,13.5,21,317,3,3
2019,Chevrolet,Silverado LD 4WD,Pickup truck: Standard,5.3,8,A6,X,15.8,11.4,13.8,20,325,3,3
2019,Chevrolet,Spark,Subcompact,1.4,4,AV,X,7.9,6.2,7.1,40,167,8,5
2019,Chevrolet,Spark,Subcompact,1.4,4,M5,X,8.0,6.2,7.2,39,170,8,5
2019,Chevrolet,Suburban,Sport utility vehicle: Standard,5.3,8,A6,X,15.7,10.5,13.4,21,314,3,3
2019,Chevrolet,Suburban FFV,Sport utility vehicle: Standard,5.3,8,A6,X,15.7,10.5,13.4,21,314,3,3
2019,Chevrolet,Suburban FFV,Sport utility vehicle: Standard,5.3,8,A6,E,21.2,13.9,17.9,16,298,3,3
2019,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,5.3,8,A6,X,16.8,11.3,14.3,20,336,2,3
